Hamilton, Tang
Hamilton, Thomas
Hamilton, Zendon
Hammink, Geert
Hammonds, Tom
Hancock, Darrin
Handlogten, Ben
Hankins, Cecil
Hankinson, Phil
Hannum, Alex
Hanrahan, Don
Hans, Rollen
Hansbrough, Ben
Hansbrough, Tyler [CHA]
Hansen, Bob
Hansen, Glenn
Hansen, Lars
Hansen, Travis
Hanson, Reggie
Hanzlik, Bill
Harangody, Luke
Hardaway, Anfernee
Hardaway, Tim
Hardaway Jr., Tim [ATL]
Harden, James [HOU]
Harding, Reggie
Hardnett, Charlie
Hardy, Alan
Hardy, James
Hargis, John
Harkless, Maurice [POR]
Harkness, Jerry
Harlicka, Skip
Harmon, Jerome
Harper, Derek
Harper, Justin
Harper, Mike
Harper, Ron
Harpring, Matt
Harrell, Montrezl [HOU]
Harrellson, Josh
Harrington, Adam
Harrington, Al
Harrington, Junior
Harrington, Othella
Harris, Art
Harris, Bernie
Harris, Bob
Harris, Chris
Harris, Devin [DAL]
Harris, Elias
Harris, Gary [DEN]
Harris, Joe
Harris, Lucious
Harris, Manny
Harris, Michael
Harris, Steve
Harris, Terrel
Harris, Tobias [ORL]
Harris, Tony
Harrison, Aaron [CHA]
Harrison, Bob
Harrison, David
Hart, Jason
Harvey, Antonio
Harvey, Donnell
Hasbrouck, Kenny
Haskin, Scott
Haskins, Clem
Haslem, Udonis [MIA]
Hassell, Trenton
Hassett, Billy
Hassett, Joey
Hastings, Scott
Haston, Kirk
Hatton, Vern
Havlicek, John
Hawes, Spencer [CHA]
Hawes, Steve
Hawkins, Connie
Hawkins, Hersey
Hawkins, Juaquin
Hawkins, Marshall
Hawkins, Michael
Hawkins, Robert
Hawkins, Tom
Hawthorne, Nate
Hayes, Charles
Hayes, Elvin
Hayes, Jarvis
Hayes, Steve
Hayward, Gordon [UTA]
Hayward, Lazar
Haywood, Brendan
Haywood, Spencer
Hazen, John W.
Hazzard, Walt
Head, Luther
Heal, Shane
Heaney, Brian
Heard, Garfield
Hedderick, Herm
Heggs, Alvin
Heinsohn, Tom
Hemric, Dick
Henderson, Alan
Henderson, Cedric
Henderson, Cedric
Henderson, Dave
Henderson, Gerald
Henderson, Gerald [POR]
Henderson, J.R.
Henderson, Jerome
Henderson, Kevin
Henderson, Tom
Hendrickson, Mark
Hennessy, Larry
Henriksen, Don
Henry, Al
Henry, Bill
Henry, Carl
Henry, Conner
Henry, Skeeter
Henry, Xavier
Henson, John [MIL]
Henson, Steve
Herman, Bill
Hermsen, Clarence
Herren, Chris
Herrera, Carl
Herrmann, Walter
Herron, Keith
Hertzberg, Sidney
Hetzel, Fred
Hewitt, Bill
Hewson, Jack
Heyman, Art
Hezonja, Mario [ORL]
Hibbert, Roy [LAL]
Hickey, Matthew
Hicks, Phil
Hickson, JJ [DEN]
Higgins, Cory
Higgins, Mike
Higgins, Rod
Higgins, Sean
Higgs, Kenny
High, Johnny
Hightower, Wayne
Hill, Armond
Hill, Cleo
Hill, Gary
Hill, George [IND]
Hill, Grant
Hill, Herbert
Hill, Jordan [IND]
Hill, Solomon [IND]
Hill, Steven
Hill, Tyrone
Hillhouse, Art
Hilliard, Darrun [DET]
Hillman, Darnell
Hilton, Fred
Hinrich, Kirk [CHI]
Hinson, Roy
Hirsch, Mel
Hitch, Lew
Hite, Robert
Hobson, Darington
Hodge, Donald
Hodge, Julius
Hodges, Craig
Hoefer, Adolph
Hoffman, Bear, The Body
Hogsett, Bob
Hogue, Paul
Hoiberg, Fred
Holcomb, Doug
Holcomb, Randy
Holiday, Jrue [NOP]
Holiday, Justin [ATL]
Holland, Brad
Holland, Joe
Holland, Wilbur
Hollins, Lionel
Hollins, Ryan
Hollis, Essie
Hollis-Jefferson, Rondae [BKN]
Holmes, Richaun [PHI]
Holstein, Jim
Holt, Alvin
Holton, Michael
Holub, Dick
Holup, Joe
Holzman, Red
Honeycutt, Jerald
Honeycutt, Tyler
Hood, Derek
Hood, Rodney [UTA]
Hoover, Tom
Hopkins, Bob
Hoppen, Dave
Hopson, Dennis
Hopson, Scotty
Horan, Johnny
Hordges, Cedrick
Horford, Al [ATL]
Horford, Tito
Horn, Ron
Hornacek, Jeff
Horner, Dennis
Horry, Robert
Horton, Ed
Hosket, Wilmer
Houbregs, Bob
House, Eddie
Houston, Allan
Houston, Byron
Hovasse, Tom
Howard, Brian
Howard, Dwight [HOU]
Howard, Greg
Howard, Josh
Howard, Juwan
Howard, Mo
Howard, Otis
Howard, Stephen
Howell, Bailey
Hubbard, Bob
Hubbard, Phil
Hudson, Lester
Hudson, Lou
Hudson, Troy
Huertas, Marcelo [LAL]
Huestis, Josh [OKC]
Huffman, Nate
Hughes, Alfredrick
Hughes, Eddie
Hughes, Kim
Hughes, Larry
Hughes, Rick
Hummel, Robbie
Hummer, John
Humphrey, Ryan
Humphries, Jay
Humphries, Kris [WAS]
Hundley, Rod
Hunter, Brandon
Hunter, Cedric
Hunter, Chris
Hunter, Les
Hunter, Lindsey
Hunter, Othello
Hunter, RJ [BOS]
Hunter, Steven
Hurley, Bobby
Hurley, Roy
Huston, Geoff
Huston, Paul
Hutchins, Mel
Hutton, Joe
Hyder, Greg
I
Iavaroni, Marc
Ibaka, Serge [OKC]
Iguodala, Andre [GSW]
Ilgauskas, Zydrunas
Ilic, Mile
Ilyasova, Ersan [DET]
Imhoff, Darrall
Ingelsby, Tom
Ingles, Joe [UTA]
Inglis, Damien [MIL]
Ingram, Joel
Irvin, Byron
Irving, Kyrie [CLE]
Issel, Dan
Iuzzolino, Mike
Iverson, Allen
Ivey, Royal
J
Jack, Jarrett [BKN]
Jackson, Al
Jackson, Bobby
Jackson, Cedric
Jackson, Darnell
Jackson, Greg
Jackson, Jaren
Jackson, Jermaine
Jackson, Jim
Jackson, Lucious
Jackson, Luke
Jackson, Marc
Jackson, Mark
Jackson, Michael
Jackson, Myron
Jackson, Phil
Jackson, Ralph
Jackson, Randell
Jackson, Reggie [DET]
Jackson, Stanley
Jackson, Stephen
Jackson, Tony
Jackson, Tracy
Jackson, Wardell
Jacobs, Winfred
Jacobsen, Casey
Jacobson, Sam
Jamerson, Dave
James, Aaron
James, Bernard
James, Damion
James, Gene
James, Henry
James, Jerome
James, LeBron [CLE]
James, Mike
James, Tim
Jamison, Antawn
Jamison, Harold
Janisch, John
Janotta, Howie
Jaric, Marko
Jaros, Tony
Jasikevicius, Sarunas
Jawai, Nathan
Jeannette, Buddy
Jeelani, Abdul
Jefferies, Chris
Jeffers, Othyus
Jefferson, Al [CHA]
Jefferson, Cory
Jefferson, Dontell
Jefferson, Richard [CLE]
Jeffries, Jared
Jenkins, Charles
Jenkins, Horace
Jenkins, John [DAL]
Jennings, Brandon [DET]
Jennings, Keith
Jent, Chris
Jepsen, Les
Jerebko, Jonas [BOS]
Jerrells, Curtis
Jerrett, Grant
Jeter, Pooh
Johnsen, Britton
Johnson, Alexander
Johnson, Amir [BOS]
Johnson, Andy
Johnson, Anthony
Johnson, Armon
Johnson, Arnie
Johnson, Avery
Johnson, Buck
Johnson, Carldell
Johnson, Charlie
Johnson, Chris
Johnson, Chris [UTA]
Johnson, Clay
Johnson, Clemon
Johnson, Darryl
Johnson, Dave
Johnson, David
Johnson, DeMarco
Johnson, Dennis
Johnson, DerMarr
Johnson, Eddie
Johnson, Eddie
Johnson, Eric
Johnson, Ervin
Johnson, Frank
Johnson, George
Johnson, George
Johnson, George
Johnson, Gus
Johnson, Harold
Johnson, Ivan
Johnson, JaJuan
Johnson, James [TOR]
Johnson, Joe [BKN]
Johnson, John
Johnson, Kannard
Johnson, Ken
Johnson, Ken
Johnson, Kevin
Johnson, Larry
Johnson, Larry
Johnson, Lee
Johnson, Linton
Johnson, Lynbert
Johnson, Magic
Johnson, Marques
Johnson, Mickey
Johnson, Neil
Johnson, Nick
Johnson, Ollie
Johnson, Orlando
Johnson, Reggie
Johnson, Rich
Johnson, Ron
Johnson, Stanley [DET]
Johnson, Steffond
Johnson, Steve
Johnson, Trey
Johnson, Tyler [MIA]
Johnson, Vinnie
Johnson, Wesley [LAC]
Johnson-Odom, Darius
Johnston, Nate
Johnston, Neil
Johnstone, Jim
Jokic, Nikola [DEN]
Jolliff, Howie
Jones, Alvin
Jones, Anthony
Jones, Askia
Jones, Bill
Jones, Bobby
Jones, Bobby
Jones, Caldwell
Jones, Charles
Jones, Charles
Jones, Charles R.
Jones, Dahntay
Jones, Damon
Jones, DeQuan
Jones, Dominique
Jones, Dontae'
Jones, Dwayne
Jones, Dwight
Jones, Earl
Jones, Eddie
Jones, Edgar
Jones, Fred
Jones, Jake
Jones, James [CLE]
Jones, Jimmy
Jones, Johnny
Jones, Jumaine
Jones, K.C.
Jones, Kevin
Jones, Larry
Jones, Major
Jones, Mark
Jones, Nick
Jones, Ozell
Jones, Perry
Jones, Popeye
Jones, Rich
Jones, Robin
Jones, Sam
Jones, Shelton
Jones, Solomon
Jones, Steve
Jones, Terrence [HOU]
Jones, Tyus [MIN]
Jones, Wali
Jones, Wallace
Jones, Wil
Jones, Willie
Jones, Willie
Jordan, Adonis
Jordan, DeAndre [LAC]
Jordan, Eddie
Jordan, Jerome
Jordan, Michael
Jordan, Reggie
Jordan, Thomas
Jordan, Walter
Jordon, Phil
Jorgensen, Johnny
Jorgensen, Noble
Jorgensen, Roger
Joseph, Cory [TOR]
Joseph, Garth
Joseph, Kris
Joseph, Yvon
Judkins, Jeff
K
Kachan, Edwin
Kaftan, George
Kalafat, Ed
Kaman, Chris [POR]
Kaminsky, Frank [CHA]
Kanter, Enes [OKC]
Kaplowitz, Ralph
Kapono, Jason
Kappen, Tony
Karasev, Sergey [BKN]
Karl, Coby
Karl, George
Kasid, Ed
Kasun, Mario
Katkaveck, Leo
Kauffman, Bob
Kaun, Sasha [CLE]
Kautz, Wilbert
Kea, Clarence
Kearns, Michael
Kearns, Tommy
Keefe, Adam
Keeling, Harold
Keller, Ken
Kelley, Rich
Kellogg, Clark
Kelly, Gerard
Kelly, Ryan [LAL]
Kelly, Tom
Kelser, Greg
Kelso, Ben
Kemp, Shawn
Kempton, Tim
Kendrick, Frank
Kennedy, D.J.
Kennedy, Eugene
Kennedy, Joe
Kennedy, William
Kenon, Larry
Kenville, Bill
Kerner, Jonathan
Kerr, Johnny
Kerr, Steve
Kerris, Jack
Kersey, Jerome
Kessler, Alec
Ketner, Lari
Keys, Randolph
Khryapa, Viktor
Kidd, Jason
Kidd, Warren
Kidd-Gilchrist, Michael [CHA]
Kiffin, Irv
Kiley, Jack
Killum, Ernie
Kilpatrick, Carl
Kilpatrick, Sean [DEN]
Kimball, Toby
Kimble, Bo
Kimbrough, Stan
Kinch, Chad
King, Albert
King, Bernard
King, Chris
King, Dan
King, Frankie
King, George
King, Gerard
King, Jim
King, Jimmy
King, Maury
King, Reggie
King, Rich
King, Stacey
King, Tom
Kinney, Bob
Kinsey, Tarence
Kirilenko, Andrei
Kirk, Alex
Kirk, Walt
Kistler, Doug
Kitchen, Curtis
Kite, Greg
Kittles, Kerry
Kleine, Joe
Kleiza, Linas
Klier, Leo
Klotz, Herm
Klueh, Duane
Knight, Billy
Knight, Bob
Knight, Brandin
Knight, Brandon [PHX]
Knight, Brevin
Knight, Negele
Knight, Ron
Knight, Toby
Knight, Travis
Knorek, Lee
Knostman, Dick
Knowles, Rod
Kofoed, Bart
Kojis, Don
Komenich, Milo
Komives, Howard
Koncak, Jon
Koper, Bud
Kopicki, Joe
Kornet, Frank
Korolev, Yaroslav
Korver, Kyle [ATL]
Kosmalski, Len
Kostecka, Andy
Kottman, Harold
Koufos, Kosta [SAC]
Kozelko, Tom
Kramer, Arvid
Kramer, Barry
Kramer, Joel
Kraus, Dan
Krautblatt, Herb
Kravtsov, Viacheslav
Krebs, Jim
Kreklow, Wayne
Kron, Tom
Kropp, Tom
Krstic, Nenad
Krystkowiak, Larry
Kuberski, Steve
Kubiak, Leo
Kuczenski, Bruce
Kudelka, Frank
Kuester, John
Kuka, Ray
Kukoc, Toni
Kunnert, Kevin
Kupchak, Mitch
Kupec, Charles
Kurz, Rob
Kutluay, Ibrahim
Kuzmic, Ognjen
L
LaCour, Fred
LaFrentz, Raef
LaGarde, Tom
LaRue, Rusty
LaRusso, Rudy
LaVine, Zach [MIN]
Lacey, Sam
Laettner, Christian
Lafayette, Oliver
Laimbeer, Bill
Lalich, Pete
Lamar, Bo
Lamb, Doron
Lamb, Jeremy [CHA]
Lambert, John
Lamp, Jeff
Lampe, Maciej
Lampley, Jim
Lampley, Sean
Landry, Carl [PHI]
Landry, Marcus
Landsberger, Mark
Lane, Jerome
Lang, Andrew
Lang, Antonio
Lang, James
Langdon, Trajan
Langford, Keith
Langhi, Dan
Lanier, Bob
Lantz, Stu
Larese, York
Larkin, Shane [BKN]
Laskowski, John
Lasme, Stephane
Lattin, Dave
Lauderdale, Priest
Laurel, Rich
Lautenbach, Walt
Lauvergne, Joffrey [DEN]
Lavelli, Tony
Lavoy, Bob
Law, Acie
Lawal, Gani
Lawrence, Ed
Lawson, Jason
Lawson, Ty [HOU]
Layton, Dennis
Leaks, Emanuel
Lear, Hal
Leavell, Allen
Lebo, Jeff
Leckner, Eric
Ledo, Ricky
Lee, Butch
Lee, Clyde
Lee, Courtney [MEM]
Lee, David [BOS]
Lee, Doug
Lee, George
Lee, Greg
Lee, Keith
Lee, Kurk
Lee, Malcolm
Lee, Rock
Lee, Ron
Lee, Russell
Leede, Ed
Lefkowitz, Hank
Legler, Tim
Lehmann, George
Len, Alex [PHX]
Lenard, Voshon
Leonard, Bob
Leonard, Gary
Leonard, Kawhi [SAS]
Leonard, Meyers [POR]
Les, Jim
Leslie, Travis
Lester, Ronnie
Lett, Clifford
Leuer, Jon [PHX]
Levane, Andrew
Lever, Lafayette
Levingston, Cliff
Lewis, Bobby
Lewis, Cedric
Lewis, Fred
Lewis, Freddie
Lewis, Grady
Lewis, Martin
Lewis, Quincy
Lewis, Ralph
Lewis, Rashard
Lewis, Reggie
Liberty, Marcus
Lichti, Todd
Liggins, DeAndre
Ligon, Bill
Lillard, Damian [POR]
Lin, Jeremy [CHA]
Lingenfelter, Steve
Lister, Alton
Livingston, Randy
Livingston, Shaun [GSW]
Livingstone, Ron
Llamas, Horacio
Lloyd, Earl
Lloyd, Lewis
Lloyd, Scott
Lochmueller, Bob
Lock, Robert
Lockhart, Darrell
Lockhart, Ian
Loder, Kevin
Lofgran, Don
Logan, Johnny
Lohaus, Brad
Long, Art
Long, Grant
Long, John
Long, Paul
Longley, Luc
Looney, Kevon [GSW]
Lopez, Brook [BKN]
Lopez, Felipe
Lopez, Raul
Lopez, Robin [NYK]
Lorthridge, Ryan
Loscutoff, Jim
Lott, Plummer
Loughery, Kevin
Love, Bob
Love, Kevin [CLE]
Love, Stan
Lovellette, Clyde
Lowe, Sidney
Lowery, Chuck
Lowry, Kyle [TOR]
Lucas, Al
Lucas, Jerry
Lucas, John
Lucas, Kalin
Lucas, Maurice
Lucas III, John
Luckenbill, Ted
Lue, Tyronn
Luisi, Jim
Lujack, Al
Lumpkin, Phil
Lumpp, Ray
Lyles, Trey [UTA]
Lynch, George
Lynch, Kevin
Lynn, Mike
M
MacCulloch, Todd
MacGilvray, Ronnie
MacLean, Don
Macaluso, Mike
Macauley, Ed
Machado, Scott
Macijauskas, Arvydas
Mack, Ollie
Mack, Sam
Mack, Shelvin [ATL]
Mackey, Malcolm
Macklin, Rudy
Macklin, Vernon
Macknowski, Johnny
Macon, Mark
Macy, Kyle
Maddox, Jack
Maddox, Tito
Madkins, Gerald
Madsen, Mark
Mager, Norm
Maggette, Corey
Magley, Dave
Magloire, Jamaal
Mahinmi, Ian [IND]
Mahnken, John
Mahoney, Francis
Mahorn, Rick
Majerle, Dan
Major, Renaldo
Malamed, Lionel
Malone, Jeff
Malone, Karl
Malone, Moses
Maloney, Matt
Malovic, Steve
Manakas, Ted
Mandic, John
Mangiapane, Frank
Mann, Marcus
Manning, Danny
Manning, Ed
Manning, Richard
Mannion, Pace
Mantis, Nick
Maravich, Pete
Maravich, Peter
Marble, Devyn [ORL]
Marble, Roy
Marbury, Stephon
Marciulionis, Sarunas
Mariaschin, Saul
Marin, Jack
Marion, Shawn
Marjanovic, Boban [SAS]
Markota, Damir
Marks, Sean
Marlatt, Harvey
Marsh, Eric
Marsh, Jim
Marshall, Donny
Marshall, Donyell
Marshall, Kendall [PHI]
Marshall, Rawle
Marshall, Tom
Marshall, Vester
Martin, Bill
Martin, Bob
Martin, Brian
Martin, Cartier
Martin, Cuonzo
Martin, Darrick
Martin, Don
Martin, Donald
Martin, Fernando
Martin, Jarell [MEM]
Martin, Jeff
Martin, Kenyon
Martin, Kevin [MIN]
Martin, Larue
Martin, Mo
Martin, Phil
Martin, Ronald
Martin, Slater
Mashburn, Jamal
Masino, Al
Mason, Anthony
Mason, Desmond
Mason Jr., Roger
Massenburg, Tony
Mast, Eddie
Matthews, Wes
Matthews, Wesley [DAL]
Maughan, Ariel
Maxey, Marlon
Maxiell, Jason
Maxwell, Cedric
Maxwell, Vernon
May, Don
May, Scott
May, Sean
Mayberry, Lee
Mayes, Clyde
Mayes, Tharon
Mayfield, Bill
Mayfield, Ken
Maynor, Eric
Mayo, O.J. [MIL]
Mays, Travis
Mazza, Matt
Mbah a Moute, Luc [LAC]
Mbenga, DJ
McAdoo, Bob
McAdoo, James Michael [GSW]
McBride, Ken
McCallum, Ray [SAS]
McCann, Bob
McCann, Brendan
McCants, Mel
McCants, Rashad
McCarron, Mike
McCarter, Andre
McCarter, Willie
McCarthy, Johnny
McCarty, Howie
McCarty, Kelly
McCarty, Walter
McCaskill, Amal
McClain, Dwayne
McClain, Ted, Hound Dog
McClintock, Dan
McCloskey, Jack
McCloud, George
McCollum, CJ [POR]
McConathy, John
McConnell, Paul
McConnell, TJ [PHI]
McCord, Keith
McCormick, Tim
McCoy, Jelani
McCracken, Paul
McCray, Chris
McCray, Rodney
McCray, Scooter
McCullough, Chris [BKN]
McCullough, John
McDaniel, Clint
McDaniel, Xavier
McDaniels, Jim
McDaniels, KJ [HOU]
McDermott, Doug [CHI]
McDonald, Ben
McDonald, Glenn
McDonald, Michael
McDowell, Hank
McDyess, Antonio
McElroy, Jim
McFarlin, Ivan
McGaha, Mel
McGary, Mitch [OKC]
McGee, JaVale [DAL]
McGee, Mike
McGill, Bill
McGinnis, George
McGlocklin, Jon
McGrady, Tracy
McGregor, Gil
McGuire, Al
McGuire, Allie
McGuire, Dick
McGuire, Dominic
McHale, Kevin
McIlvaine, Jim
McInnis, Jeff
McIntosh, Kenny
McKenna, Kevin
McKenzie, Forrest
McKenzie, Stan
McKey, Derrick
McKie, Aaron
McKinney, Billy
McKinney, Carlton
McKinney, Horace
McLemore, Ben [SAC]
McLemore, Mccoy
McLeod, George
McLeod, Keith
McLeod, Roshown
McMahon, Jack
McMillan, Nate
McMillen, Tom
McMillian, Jim
McMillon, Shellie
McMullan, Mal
McNabb, Chet
McNamara, Mark
McNamee, Joe
McNeal, Jerel
McNealy, Chris
McNeill, Bob
McNeill, Larry
McNulty, Carl
McPherson, Paul
McQueen, Cozell
McReynolds, Thales
McRoberts, Josh [MIA]
McWilliams, Eric
Mearns, George
Medvedenko, Slava
Mee, Darnell
Meeks, Jodie [DET]
Meely, Cliff
Meents, Scott
Mehen, Dick
Meineke, Don
Meinhold, Carl
Mejri, Salah [DAL]
Mekel, Gal
Melchionni, Bill
Melchionni, Gary
Melo, Fab
Melvin, Ed
Meminger, Dean
Mencel, Chuck
Mengelt, John
Menke, Ken
Mensah-Bonsu, Pops
Mercer, Ron
Meriweather, Joe
Meriwether, Porter
Meschery, Tom
Meyer, Loren
Meyers, Dave
Miasek, Stan
Micheaux, Larry
Mickey, Jordan [BOS]
Middleton, Khris [MIL]
Mihalik, Zigmund
Mihm, Chris
Mikan, Ed
Mikan, George
Mikan, Larry
Mikkelsen, Vern
Miksis, Al
Miles, Aaron
Miles, CJ [IND]
Miles, Darius
Miles, Eddie
Milic, Marko
Milicic, Darko
Militzok, Nat
Miller, Andre [MIN]
Miller, Anthony
Miller, Bill
Miller, Bob
Miller, Brad
Miller, Darius
Miller, Dick
Miller, Eddie
Miller, Harry
Miller, Jay
Miller, Mike [DEN]
Miller, Oliver
Miller, Quincy
Miller, Reggie
Miller, Walt
Mills, Chris
Mills, John
Mills, Patty [SAS]
Mills, Terry
Millsap, Elijah
Millsap, Paul [ATL]
Miner, Harold
Minniefield, Dirk
Minor, Dave
Minor, Greg
Minor, Mark
Mirotic, Nikola [CHI]
Misaka, Wat
Miskiri, Jason
Mitchell, Mike
Mitchell, Murray
Mitchell, Sam
Mitchell, Todd
Mitchell, Tony
Mitchell, Tony
Mix, Steve
Mlkvy, Bill
Mobley, Cuttino
Mobley, Eric
Moffett, Larry
Mogus, Leo
Mohammed, Nazr
Moiso, Jerome
Mokeski, Paul
Molinas, Jack
Molis, Wayne
Moncrief, Sidney
Money, Eric
Monia, Sergei
Monroe, Earl
Monroe, Greg [MIL]
Monroe, Rodney
Montero, Luis [POR]
Montgomery, Howie
Montross, Eric
Moon, Jamario
Mooney, Jim
Moore, Andre
Moore, E'Twaun [CHI]
Moore, Jackie
Moore, Johnny
Moore, Lowes
Moore, Mikki
Moore, Otto
Moore, Ron
Moore, Tracy
Moreland, Eric [SAC]
Moreland, Jackie
Morgan, Guy
Morgan, Rex
Morgenthaler, Elmo
Morningstar, Darren
Morris, Chris
Morris, Darius
Morris, Isaiah
Morris, Marcus [DET]
Morris, Markieff [PHX]
Morris, Max
Morris, Randolph
Morris, Terence
Morrison, Adam
Morrison, Dwight
Morrison, Mike
Morrow, Anthony [OKC]
Morton, Dwayne
Morton, John
Morton, Richard
Mosley, Glenn
Moss, Perry
Moten, Lawrence
Motiejunas, Donatas [HOU]
Mottola, Hanno
Moultrie, Arnett
Mourning, Alonzo
Mozgov, Timofey [CLE]
Mrazovich, Chuck
Mudiay, Emmanuel [DEN]
Mueller, Erwin
Muhammad, Shabazz [MIN]
Mullaney, Joe
Mullens, Bob
Mullens, Byron
Mullin, Chris
Mullins, Jeff
Mundt, Todd
Munk, Chris
Munroe, George
Murdock, Eric
Muresan, Gheorghe
Murphy, Allen
Murphy, Calvin
Murphy, Dick
Murphy, Erik
Murphy, Jay
Murphy, John
Murphy, Kevin
Murphy, Ronnie
Murphy, Tod
Murphy, Troy
Murray, Ken
Murray, Lamond
Murray, Ronald
Murray, Tracy
Murrey, Dorie
Murry, Toure
Muscala, Mike [ATL]
Musi, Angelo
Mustaf, Jerrod
Mutombo, Dikembe
Muursepp, Martin
Myers, Pete
N
Nene [WAS]
N'Diaye, Makhtar
N'Dong, Boniface
N'diaye, Mamadou
Naber, Bob
Nachamkin, Boris
Nachbar, Bostjan
Nagel, Jerry
Nagy, Fred
Nailon, Lee
Najera, Eduardo
Nance, Larry
Nance Jr., Larry [LAL]
Napier, Shabazz [ORL]
Napolitano, Paul
Nash, Bob
Nash, Charles
Nash, Steve
Nater, Swen
Nathan, Howard
Natt, Calvin
Natt, Kenny
Naulls, Willie
Navarro, Juan Carlos
Ndiaye, Hamady
Neal, Craig
Neal, Gary [WAS]
Neal, Jim
Neal, Lloyd
Nealy, Ed
Nedovic, Nemanja
Negratti, Al
Nelson, Barry
Nelson, DeMarcus
Nelson, Don
Nelson, Jameer [DEN]
Nelson, Louie
Nembhard, Ruben
Nesby, Tyrone
Nessley, Martin
Nesterovic, Rasho
Neto, Raul [UTA]
Neumann, Johnny
Neumann, Paul
Nevitt, Chuck
Newbern, Melvin
Newbill, Ivano
Newble, Ira
Newlin, Mike
Newman, Johnny
Newmark, Dave
Nichols, Demetris
Nichols, Jack
Nicholson, Andrew [ORL]
Nickerson, Gaylon
Nicks, Carl
Niemann, Rich
Niemiera, John
Niles, Mike
Nimphius, Kurt
Nix, Dyron
Nixon, Norm
Noah, Joakim [CHI]
Noble, Chuck
Nocioni, Andres
Noel, David
Noel, Nerlens [PHI]
Noel, Paul
Nogueira, Lucas [TOR]
Nolan, Jim
Nolen, Paul
Nordgaard, Jeff
Nordmann, Robert
Norlander, Johnny
Norman, Connie
Norman, Ken
Norris, Audie
Norris, Moochie
Norris, Sylvester
Norwood, Willie
Nostrand, George
Noszka, Stan
Novak, Mike
Novak, Steve [OKC]
Nowell, Mel
Nowitzki, Dirk [DAL]
Nunnally, James
Nurkic, Jusuf [DEN]
Nutt, Dennis
Nwosu, Julius
O
O'Bannon, Charles
O'Bannon, Ed
O'Boyle, John
O'Brien, Bob
O'Brien, Buckshot
O'Bryant, Johnny [MIL]
O'Bryant, Patrick
O'Connell, Dermie
O'Donnell, Andy
O'Grady, Francis
O'Keefe, Dick
O'Keefe, Tommy
O'Koren, Mike
O'Malley, Grady
O'Neal, Jermaine
O'Neal, Shaquille
O'Neill, Mike
O'Quinn, Kyle [NYK]
O'Shea, Kevin
O'Shields, Garland
O'Sullivan, Dan
Oakley, Charles
Oberto, Fabricio
Oden, Greg
Odom, Lamar
Ogden, Carlos
Ogden, Ralph
Ogg, Alan
Ohl, Don
Ohlbrecht, Tim
Okafor, Emeka
Okafor, Jahlil [PHI]
Okur, Mehmet
Oladipo, Victor [ORL]
Olajuwon, Hakeem
Olberding, Mark
Oldham, Jawann
Oldham, Johnny
Oleynick, Frank
Olive, John
Oliver, Brian
Oliver, Dean
Oliver, Jimmy
Ollie, Kevin
Ollrich, Gene
Olowokandi, Michael
Olsen, Enoch
Olynyk, Kelly [BOS]
Onuaku, Arinze
Orms, Barry
Orr, Johnny
Orr, Louis
Ortiz, Jose
Orton, Daniel
Osborne, Chuck
Osterkorn, Wally
Ostertag, Greg
Othick, Matt
Otten, Don
Otten, Mac
Oubre, Kelly [WAS]
Outlaw, Bo
Outlaw, Travis
Overton, Claude
Overton, Doug
Owens, Andre
Owens, Billy
Owens, Chris
Owens, Eddie
Owens, James
Owens, Jim
Owens, Keith
Owens, Larry
Owens, Tom
Owes, Ray
Oyedeji, Olumide
P
Pace, Joe
Pachulia, Zaza [DAL]
Pack, Robert
Paddio, Gerald
Padgett, Scott
Paine, Fred
Palacio, Milt
Palazzi, Togo
Palmer, Jim
Palmer, John
Palmer, Walter
Panko, Andy
Papanikolaou, Kostas
Pargo, Jannero
Pargo, Jeremy
Parham, Estes
Parish, Robert
Park, Medford
Parker, Anthony
Parker, Jabari [MIL]
Parker, Smush
Parker, Sonny
Parker, Tony [SAS]
Parkinson, Jack
Parks, Cherokee
Parr, Jack
Parrack, Doyle
Parsley, Charlie
Parsons, Chandler [DAL]
Paspalj, Zarko
Passaglia, Marty
Pastushok, George A.
Patrick, Myles
Patrick, Stan
Patterson, Andrae
Patterson, George
Patterson, Lamar [ATL]
Patterson, Patrick [TOR]
Patterson, Ruben
Patterson, Steve
Patterson, Tommy
Patterson, Worthy
Paul, Chris [LAC]
Paulk, Charlie
Paulson, Jerry
Paultz, Billy
Pavlovic, Sasha
Paxson, Jim
Paxson, Jim
Paxson, John
Payak, Johnny
Payne, Adreian [MIN]
Payne, Cameron [OKC]
Payne, Kenny
Payne, Tom
Payton, Elfrid [ORL]
Payton, Gary
Payton, Mel
Pearcy, George
Pearcy, Henry
Pecherov, Oleksiy
Peck, Wiley
Peeler, Anthony
Pekovic, Nikola [MIN]
Pelkington, Jake
Pellom, Sam
Penberthy, Mike
Penigar, Desmond
Penney, Kirk
Peplowski, Mike
Perdue, Will
Perkins, Kendrick [NOP]
Perkins, Sam
Perkins, Warren
Perovic, Kosta
Perry, Curtis
Perry, Elliot
Perry, Tim
Person, Chuck
Person, Wesley
Petersen, Jim
Petersen, Loy
Peterson, Bob
Peterson, Ed
Peterson, Mel
Peterson, Morris
Petrie, Geoff
Petro, Johan
Petrovic, Drazen
Petruska, Richard
Pettit, Bob
Phegley, Roger
Phelan, Jack
